"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","OFUXC6"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","PT1T5K"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","L716S6"
"stage (App)","fail","2002",,"{""last_level"":9}","kr","South Korea","PT1T5K"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","M1NRZY"
"stage (App)","fail","2004",,"{""last_level"":7}","kr","South Korea","VDDNSE"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","GEI2VS"
"stage (App)","fail","2002",,"{""last_level"":20}","jp","Japan","PT7IS9"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","QLSN9D"
"stage (App)","try","3004",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","clear","2001",,"{""last_level"":21}","jp","Japan","OFUXC6"
"stage (App)","fail","2004",,"{""last_level"":10}","jp","Japan","QD7BQD"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","M1NRZY"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","NSICKH"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","IZL4UA"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","23YC3E"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","VDDNSE"
"stage (App)","clear","2004",,"{""last_level"":21}","kr","South Korea","IZL4UA"
"stage (App)","fail","2002",,"{""last_level"":8}","jp","Japan","NSICKH"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","MQKG90"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","L716S6"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","PT1T5K"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","fail","2002",,"{""last_level"":8}","kr","South Korea","GEI2VS"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":8}","kr","South Korea","GEI2VS"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","VDDNSE"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2004}","jp","Japan","L716S6"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","PT1T5K"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2004}","jp","Japan","L716S6"
"stage (App)","clear","3003",,"{""last_level"":21}","jp","Japan","QD7BQD"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","2ALHKM"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""Tutorial"",""stage_id"":2001}","jp","Japan","OFUXC6"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","NSICKH"
"stage (App)","fail","2002",,"{""last_level"":9}","jp","Japan","NSICKH"
"stage (App)","fail","2002",,"{""last_level"":10}","kr","South Korea","MQKG90"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""Tutorial"",""stage_id"":2001}","jp","Japan","OFUXC6"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","GEI2VS"
"stage (App)","clear","2006",,"{""last_level"":21}","jp","Japan","2ALHKM"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","M1NRZY"
"stage (App)","fail","2002",,"{""last_level"":5}","kr","South Korea","GEI2VS"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","23YC3E"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","L716S6"
"stage (App)","fail","2002",,"{""last_level"":12}","kr","South Korea","M1NRZY"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","PT7IS9"
"stage (App)","fail","2002",,"{""last_level"":9}","jp","Japan","PT7IS9"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","MQKG90"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","NSICKH"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","IZL4UA"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2002}","kr","South Korea","M1NRZY"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","fail","2004",,"{""last_level"":11}","kr","South Korea","IZL4UA"
"stage (App)","try","3003",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","clear","2001",,"{""last_level"":21}","jp","Japan","NSICKH"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","PT1T5K"
"stage (App)","try","2001",,"{""last_level"":0}","jp","Japan","OFUXC6"
"stage (App)","fail","2004",,"{""last_level"":7}","jp","Japan","L716S6"
"stage (App)","fail","2004",,"{""last_level"":13}","jp","Japan","QD7BQD"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","GEI2VS"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","VDDNSE"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2004}","jp","Japan","L716S6"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","VDDNSE"
"stage (App)","fail","2002",,"{""last_level"":8}","kr","South Korea","MQKG90"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","GEI2VS"
"stage (App)","clear","2001",,"{""last_level"":21}","us","Japan","UJT07P"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","IZL4UA"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","PT7IS9"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","clear","2001",,"{""last_level"":21}","jp","Japan","PT7IS9"
"stage (App)","fail","2004",,"{""last_level"":5}","jp","Japan","L716S6"
"stage (App)","clear","2007",,"{""last_level"":21}","kr","South Korea","IIAA3A"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","M1NRZY"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","MQKG90"
"stage (App)","clear","2001",,"{""last_level"":21}","jp","Japan","1J8FAC"
"stage (App)","clear","3002",,"{""last_level"":21}","jp","Japan","QD7BQD"
"stage (App)","try","2006",,"{""last_level"":0}","jp","Japan","2ALHKM"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","fail","2004",,"{""last_level"":11}","kr","South Korea","Q95B6D"
"stage (App)","fail","6002",,"{""last_level"":4}","kr","South Korea","2K4U23"
"stage (App)","fail","2006",,"{""last_level"":13}","jp","Japan","2ALHKM"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","L716S6"
"stage (App)","try","2001",,"{""last_level"":0}","jp","Japan","NSICKH"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","IZL4UA"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","B18A8W"
"stage (App)","fail","2003",,"{""last_level"":19}","kr","South Korea","QBEORT"
"stage (App)","try","6002",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage (App)","clear","6001",,"{""last_level"":21}","kr","South Korea","2K4U23"
"stage (App)","fail","2004",,"{""exit_type"":""voluntary_exit"",""last_level"":9}","kr","South Korea","Q95B6D"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","Q95B6D"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","clear","2003",,"{""last_level"":21}","jp","Japan","40GXFC"
"stage (App)","fail","2004",,"{""last_level"":14}","jp","Japan","L716S6"
"stage (App)","fail","2004",,"{""last_level"":7}","jp","Japan","B18A8W"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","VDDNSE"
"stage (App)","try","2001",,"{""last_level"":0}","us","Japan","UJT07P"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","VDDNSE"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage (App)","try","3002",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2004}","jp","Japan","L716S6"
"stage (App)","fail","2004",,"{""last_level"":14}","kr","South Korea","Q95B6D"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","QD7BQD"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","try","2006",,"{""last_level"":0}","jp","Japan","2ALHKM"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","M1NRZY"
"stage (App)","try","2001",,"{""last_level"":0}","jp","Japan","PT7IS9"
"stage (App)","fail","2004",,"{""last_level"":8}","jp","Japan","B18A8W"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""REVIVAL_COIN"",""stage_id"":2004}","jp","Japan","L716S6"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2004}","jp","Japan","L716S6"
"stage (App)","fail","2002",,"{""last_level"":9}","kr","South Korea","M1NRZY"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","QBEORT"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","QD7BQD"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","kr","South Korea","IIAA3A"
"stage (App)","fail","2004",,"{""last_level"":7}","jp","Japan","B18A8W"
"stage (App)","fail","3004",,"{""last_level"":12}","jp","Japan","2ALHKM"
"stage (App)","fail","2004",,"{""last_level"":21}","kr","South Korea","0Z4UG8"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","IZL4UA"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","kr","South Korea","IWSQZ4"
"stage (App)","fail","2003",,"{""last_level"":8}","kr","South Korea","QBEORT"
"stage (App)","try","6001",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","try","2001",,"{""last_level"":0}","jp","Japan","1J8FAC"
"stage (App)","fail","2004",,"{""last_level"":11}","kr","South Korea","2K4U23"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","VDDNSE"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","L716S6"
"stage (App)","fail","2004",,"{""last_level"":7}","jp","Japan","B18A8W"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","M1NRZY"
"stage (App)","fail","2002",,"{""last_level"":13}","kr","South Korea","M1NRZY"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","40GXFC"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","Q95B6D"
"stage (App)","clear","2002",,"{""last_level"":21}","jp","Japan","40GXFC"
"stage (App)","clear","3001",,"{""last_level"":21}","jp","Japan","QD7BQD"
"stage (App)","try","3004",,"{""last_level"":0}","jp","Japan","2ALHKM"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","QBEORT"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","2K4U23"
"stage (App)","fail","2004",,"{""last_level"":20}","jp","Japan","B18A8W"
"stage (App)","fail","2002",,"{""last_level"":11}","jp","Japan","EO7XES"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","QBEORT"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","0Z4UG8"
"stage (App)","clear","2005",,"{""last_level"":21}","jp","Japan","2ALHKM"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","Q95B6D"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","S5XMNW"
"stage (App)","fail","2002",,"{""last_level"":1}","kr","South Korea","S5XMNW"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","S5XMNW"
"stage (App)","fail","2004",,"{""last_level"":11}","kr","South Korea","2K4U23"
"stage (App)","fail","2002",,"{""last_level"":12}","kr","South Korea","S5XMNW"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2005}","jp","Japan","2ALHKM"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","M1NRZY"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","IWSQZ4"
"stage (App)","try","3001",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","M1NRZY"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","LGIT0B"
"stage (App)","clear","2006",,"{""last_level"":21}","kr","South Korea","IWSQZ4"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","EO7XES"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2006}","kr","South Korea","IWSQZ4"
"stage (App)","fail","2007",,"{""last_level"":17}","kr","South Korea","IIAA3A"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","L716S6"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","fail","2004",,"{""last_level"":13}","kr","South Korea","2K4U23"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","L716S6"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","CJ8VIG"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","40GXFC"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","fail","2004",,"{""last_level"":5}","jp","Japan","B18A8W"
"stage (App)","clear","2001",,"{""last_level"":21}","jp","Japan","40GXFC"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","S5XMNW"
"stage (App)","fail","2002",,"{""last_level"":15}","jp","Japan","EO7XES"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""Tutorial"",""stage_id"":2001}","kr","South Korea","M1NRZY"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","QBEORT"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","S5XMNW"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","kr","South Korea","IIAA3A"
"stage (App)","fail","2004",,"{""last_level"":16}","jp","Japan","L716S6"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","fail","2004",,"{""last_level"":17}","jp","Japan","B18A8W"
"stage (App)","try","2005",,"{""last_level"":0}","jp","Japan","2ALHKM"
"stage (App)","fail","2004",,"{""last_level"":10}","kr","South Korea","2K4U23"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2004}","jp","Japan","L716S6"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","LGIT0B"
"stage (App)","fail","2005",,"{""last_level"":9}","jp","Japan","2ALHKM"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","Q95B6D"
"stage (App)","fail","2004",,"{""last_level"":10}","kr","South Korea","0Z4UG8"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""REVIVAL_COIN"",""stage_id"":2004}","jp","Japan","L716S6"
"stage (App)","fail","2003",,"{""last_level"":7}","kr","South Korea","LGIT0B"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","M1NRZY"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2004}","jp","Japan","L716S6"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","try","2005",,"{""last_level"":0}","jp","Japan","2ALHKM"
"stage (App)","try","2006",,"{""last_level"":0}","kr","South Korea","IWSQZ4"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","Q2Y4DM"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","EO7XES"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","0Z4UG8"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","S5XMNW"
"stage (App)","fail","2002",,"{""last_level"":10}","jp","Japan","EO7XES"
"stage (App)","try","2001",,"{""last_level"":0}","jp","Japan","40GXFC"
"stage (App)","clear","2005",,"{""last_level"":21}","kr","South Korea","IWSQZ4"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","SK64J5"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","ME4XGX"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","LGIT0B"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","fail","2004",,"{""last_level"":5}","jp","Japan","B18A8W"
"stage (App)","fail","2007",,"{""last_level"":18}","kr","South Korea","IIAA3A"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage (App)","fail","3004",,"{""last_level"":11}","kr","South Korea","2K4U23"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","fail","2004",,"{""last_level"":8}","jp","Japan","QD7BQD"
"stage (App)","fail","2004",,"{""last_level"":8}","jp","Japan","B18A8W"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","LGIT0B"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","EO7XES"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","Q2Y4DM"
"stage (App)","fail","2004",,"{""last_level"":8}","jp","Japan","L716S6"
"stage (App)","clear","2001",,"{""last_level"":21}","jp","Japan","EO7XES"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","Q95B6D"
"stage (App)","fail","2002",,"{""last_level"":1}","kr","South Korea","Q95B6D"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage (App)","clear","2003",,"{""last_level"":21}","jp","Japan","QD7BQD"
"stage (App)","fail","2004",,"{""last_level"":5}","jp","Japan","B18A8W"
"stage (App)","try","3004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","fail","2002",,"{""last_level"":8}","kr","South Korea","Q95B6D"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","clear","2004",,"{""last_level"":21}","jp","Japan","2ALHKM"
"stage (App)","fail","2004",,"{""last_level"":8}","jp","Japan","L716S6"
"stage (App)","fail","2004",,"{""last_level"":10}","kr","South Korea","2K4U23"
"stage (App)","fail","2003",,"{""last_level"":11}","kr","South Korea","IZL4UA"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","IWSQZ4"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","fail","2005",,"{""last_level"":7}","kr","South Korea","IWSQZ4"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","MQKG90"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2004}","jp","Japan","2ALHKM"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","SK64J5"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","ME4XGX"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","L716S6"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2004}","jp","Japan","2ALHKM"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage (App)","fail","2002",,"{""last_level"":14}","kr","South Korea","SK64J5"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","Q95B6D"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","IWSQZ4"
"stage (App)","clear","2003",,"{""last_level"":21}","jp","Japan","L716S6"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2004}","jp","Japan","2ALHKM"
"stage (App)","fail","2005",,"{""last_level"":7}","kr","South Korea","IWSQZ4"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","Q2Y4DM"
"stage (App)","fail","2004",,"{""last_level"":10}","kr","South Korea","2K4U23"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","ME4XGX"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","LGIT0B"
"stage (App)","fail","2002",,"{""last_level"":13}","kr","South Korea","Q2Y4DM"
"stage (App)","clear","2002",,"{""last_level"":21}","jp","Japan","QD7BQD"
"stage (App)","clear","2003",,"{""last_level"":21}","jp","Japan","84SATD"
"stage (App)","try","2001",,"{""last_level"":0}","jp","Japan","EO7XES"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","IZL4UA"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","kr","South Korea","IIAA3A"
"stage (App)","fail","2004",,"{""last_level"":7}","kr","South Korea","2K4U23"
"stage (App)","clear","2003",,"{""last_level"":21}","jp","Japan","B18A8W"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","2ABU46"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2002}","kr","South Korea","ME4XGX"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","IZL4UA"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","7OW47Q"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","SK64J5"
"stage (App)","fail","2002",,"{""last_level"":10}","kr","South Korea","SK64J5"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","MQKG90"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","2ALHKM"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","2K4U23"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","Q95B6D"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","GEI2VS"
"stage (App)","clear","2002",,"{""last_level"":21}","jp","Japan","L716S6"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","SK64J5"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","84SATD"
"stage (App)","fail","2002",,"{""last_level"":14}","jp","Japan","QD7BQD"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","7OW47Q"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","clear","2006",,"{""last_level"":21}","kr","South Korea","IIAA3A"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","QJCY9W"
"stage (App)","fail","2002",,"{""last_level"":10}","kr","South Korea","7OW47Q"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","IZL4UA"
"stage (App)","fail","2002",,"{""last_level"":9}","kr","South Korea","QJCY9W"
"stage (App)","fail","2003",,"{""last_level"":9}","jp","Japan","84SATD"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","B18A8W"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","ME4XGX"
"stage (App)","clear","2002",,"{""last_level"":21}","jp","Japan","B18A8W"
"stage (App)","fail","2002",,"{""last_level"":9}","kr","South Korea","ME4XGX"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","2K4U23"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","IZL4UA"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","QD7BQD"
"stage (App)","clear","2001",,"{""last_level"":21}","jp","Japan","QD7BQD"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","84SATD"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","7OW47Q"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","QJCY9W"
"stage (App)","fail","2002",,"{""last_level"":7}","kr","South Korea","7OW47Q"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":7}","kr","South Korea","7OW47Q"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","QJCY9W"
"stage (App)","fail","2002",,"{""last_level"":6}","jp","Japan","L716S6"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","ME4XGX"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","2K4U23"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","QBEORT"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","ME4XGX"
"stage (App)","fail","2002",,"{""last_level"":14}","kr","South Korea","QBEORT"
"stage (App)","clear","2002",,"{""last_level"":21}","jp","Japan","84SATD"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","7OW47Q"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","7OW47Q"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","L716S6"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2K4U23"
