"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","try","2001",,"{""last_level"":1}","de","Germany","C8YBMR"
"stage (App)","clear","3004",,"{""last_level"":20}","jp","Japan","V2OLG6"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","D1PVR3"
"stage (App)","fail","2020",,"{""last_level"":8}","kr","South Korea","HFWAHV"
"stage (App)","clear","2011",,"{""last_level"":20}","gb","Denmark","BL1REB"
"stage (App)","try","2001",,"{""last_level"":1}","ru","Russian Federation","2IV0FA"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","ETWULN"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HP9WUY"
"stage (App)","clear","3010",,"{""last_level"":20}","kr","South Korea","6NVNJY"
"stage (App)","clear","2004",,"{""last_level"":20}","id","Indonesia","IDAB99"
"stage (App)","try","2001",,"{""last_level"":1}","us","Portugal","5TMEQ1"
"stage (App)","clear","2015",,"{""last_level"":20}","kr","South Korea","EBD2C1"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","GQMYVK"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","7E0A7C"
"stage (App)","fail","5001",,"{""last_level"":4}","kr","South Korea","6HI1XP"
"stage (App)","clear","2005",,"{""last_level"":20}","fr","France","MCVEFF"
"stage (App)","clear","3001",,"{""is_repeat_play"":true,""last_level"":20}","gb","Serbia","5UR4O4"
"stage (App)","try","2001",,"{""last_level"":1}","de","Germany","W270LT"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","19PKCE"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","PWLYKM"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","WD6LGR"
"stage (App)","fail","3013",,"{""last_level"":18}","us","United States","ZFZLYE"
"stage (App)","fail","2015",,"{""last_level"":11}","vn","Viet Nam","HJN8R7"
"stage (App)","try","2001",,"{""last_level"":1}","gb","Indonesia","DALAE0"
"stage (App)","clear","2017",,"{""last_level"":20}","kr","South Korea","VGIS50"
"stage (App)","clear","3009",,"{""last_level"":20}","pl","Poland","XGVG50"
"stage (App)","clear","2006",,"{""last_level"":20}","ru","Russian Federation","NW0WT4"
"stage (App)","clear","3005",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","P0LAPX"
"stage (App)","clear","2006",,"{""last_level"":20}","de","Germany","63AR43"
"stage (App)","clear","2003",,"{""last_level"":20}","id","Indonesia","T195X1"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","ru","Ukraine","5E6FQ4"
"stage (App)","clear","2004",,"{""last_level"":20}","kr","South Korea","P3D4K9"
"stage (App)","clear","3002",,"{""last_level"":20}","us","United States","J40228"
"stage (App)","clear","3009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","FGJEAV"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","my","Malaysia","D7JPHW"
"stage (App)","clear","2001",,"{""last_level"":20}","vn","Viet Nam","00CFMG"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","BOVCK7"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","QRRHUA"
"stage (App)","clear","2011",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","I1VOKA"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","UKKABY"
"stage (App)","clear","3002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","QKXDES"
"stage (App)","clear","2005",,"{""last_level"":20}","ua","Ukraine","U83Q3J"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","84BFEY"
"stage (App)","clear","3002",,"{""last_level"":20}","eg","Iraq","M4183A"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","TE8WVP"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","kr","Mexico","DD6MXA"
"stage (App)","clear","2013",,"{""is_repeat_play"":true,""last_level"":20}","ie","Ireland","UVJK1V"
"stage (App)","clear","2005",,"{""last_level"":20}","ru","Kazakhstan","6SLHZ7"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","WW9FLP"
"stage (App)","clear","2004",,"{""last_level"":20}","ru","Russian Federation","6II31N"
"stage (App)","fail","3010",,"{""last_level"":16}","fr","France","V6BIXA"
"stage (App)","clear","2006",,"{""last_level"":20}","de","Germany","6TZ06M"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","be","Belgium","AKDO0S"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","P3ODTX"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","re","Reunion","MWOU1R"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","5M8CFF"
"stage (App)","clear","2006",,"{""last_level"":20}","fi","Finland","ERZDIZ"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","T0HN7M"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","pl","Poland","FV7X24"
"stage (App)","fail","2014",,"{""last_level"":19}","us","Indonesia","PH84DI"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","YVC8RX"
"stage (App)","fail","2007",,"{""last_level"":13}","th","Thailand","XFICSG"
"stage (App)","clear","2011",,"{""last_level"":20}","kr","South Korea","S3WJCL"
"stage (App)","fail","2008",,"{""last_level"":15}","us","Malaysia","PRKO5Z"
"stage (App)","fail","2009",,"{""last_level"":19}","us","United States","8RFGO9"
"stage (App)","clear","2006",,"{""last_level"":20}","us","Malaysia","29Z7J9"
"stage (App)","fail","2007",,"{""exit_type"":""voluntary_exit"",""last_level"":13}","th","Thailand","XFICSG"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","VUPO8R"
"stage (App)","fail","2005",,"{""last_level"":14}","gb","Singapore","P03OO6"
"stage (App)","clear","2001",,"{""last_level"":20}","ru","Russian Federation","049CI2"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","OCR0CG"
"stage (App)","clear","3008",,"{""last_level"":20}","kr","South Korea","91FT8I"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","7SVQJH"
"stage (App)","try","2001",,"{""last_level"":1}","ru","Russian Federation","5TRIQX"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","ZPPT1C"
"stage (App)","fail","2008",,"{""is_repeat_play"":true,""last_level"":12}","kr","South Korea","AAZPPQ"
"stage (App)","try","2001",,"{""last_level"":1}","ua","Ukraine","2HNBFJ"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","cz","Czech Republic","OPCVTE"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","QZH9MG"
"stage (App)","fail","5001",,"{""last_level"":4}","kr","South Korea","GJY9OC"
"stage (App)","fail","2015",,"{""last_level"":14}","kr","South Korea","T1H9LH"
"stage (App)","clear","3001",,"{""last_level"":20}","kr","South Korea","LH73JX"
"stage (App)","fail","2015",,"{""last_level"":12}","kr","South Korea","2TWQ1N"
"stage (App)","clear","3002",,"{""last_level"":20}","us","United States","SDOWKO"
"stage (App)","try","2001",,"{""last_level"":1}","be","Belgium","W3C6QM"
"stage (App)","clear","2009",,"{""last_level"":20}","id","Indonesia","E8O18Q"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","it","Italy","UK7V40"
"stage (App)","clear","2003",,"{""last_level"":20}","id","Indonesia","NTPJID"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","gb","United Kingdom","OSEOCY"
"stage (App)","clear","2005",,"{""last_level"":20}","ua","Ukraine","AEPS5F"
"stage (App)","try","2001",,"{""last_level"":1}","ru","Russian Federation","5DLR9K"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","5FX1M3"
"stage (App)","clear","2017",,"{""last_level"":20}","kr","South Korea","RHIGTJ"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","Y6W66I"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","EOPPIK"
"stage (App)","clear","3013",,"{""last_level"":20}","us","United States","BQ6D2A"
"stage (App)","clear","3008",,"{""last_level"":20}","ir","Turkey","GJ9E45"
"stage (App)","clear","2006",,"{""last_level"":20}","ua","Ukraine","KJS1R1"
"stage (App)","fail","2020",,"{""last_level"":8}","kr","South Korea","HFWAHV"
"stage (App)","clear","2004",,"{""last_level"":20}","kr","South Korea","46CRKK"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","U2DHDF"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","id","Indonesia","Z41UDR"
"stage (App)","clear","3002",,"{""last_level"":20}","us","Singapore","XK8FBW"
"stage (App)","clear","2003",,"{""last_level"":20}","ae","Iraq","S14PT5"
"stage (App)","clear","2016",,"{""last_level"":20}","kr","South Korea","XPLH0Q"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","WQS06Q"
"stage (App)","fail","2001",,"{""is_repeat_play"":true,""last_level"":18}","ru","Ukraine","3I0S6V"
"stage (App)","fail","2005",,"{""exit_type"":""voluntary_exit"",""last_level"":17}","us","Egypt","CYHF6F"
"stage (App)","clear","2005",,"{""last_level"":20}","kr","South Korea","W5CWJR"
"stage (App)","fail","2005",,"{""last_level"":17}","us","Egypt","CYHF6F"
"stage (App)","fail","3003",,"{""last_level"":14}","br","Brazil","HO4SGT"
"stage (App)","clear","2008",,"{""last_level"":20}","ru","France","XB3IUB"
"stage (App)","clear","2002",,"{""last_level"":20}","ru","Ukraine","P0T902"
"stage (App)","fail","3003",,"{""exit_type"":""voluntary_exit"",""last_level"":14}","br","Brazil","HO4SGT"
"stage (App)","try","2001",,"{""last_level"":1}","us","Lebanon","KQROGT"
"stage (App)","clear","2013",,"{""last_level"":20}","nl","Netherlands","O1JWCG"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HIDBCI"
"stage (App)","clear","2003",,"{""last_level"":20}","es","Spain","QG3AIT"
"stage (App)","clear","3010",,"{""last_level"":20}","kr","South Korea","KULRIK"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","TBU64T"
"stage (App)","fail","2015",,"{""is_repeat_play"":true,""last_level"":13}","kr","South Korea","8CY26D"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","YGQP5D"
"stage (App)","clear","2008",,"{""last_level"":20}","kr","South Korea","H2T5GC"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","us","Hungary","Y6VHOP"
"stage (App)","fail","2010",,"{""last_level"":14}","kr","South Korea","66LRG3"
"stage (App)","try","2001",,"{""last_level"":1}","vn","Viet Nam","MFVRR7"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","br","Brazil","553VV9"
"stage (App)","try","2001",,"{""last_level"":1}","dz","Algeria","GD7Q1U"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","gb","United States","ZRKPRB"
"stage (App)","clear","2001",,"{""last_level"":20}","us","Malaysia","YCHA3L"
"stage (App)","clear","2004",,"{""last_level"":20}","kr","South Korea","1XAYBN"
"stage (App)","fail","2007",,"{""last_level"":18}","jp","Japan","572FP1"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","F6QCFT"
"stage (App)","fail","2010",,"{""is_repeat_play"":true,""last_level"":14}","fr","France","NYAITD"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","P89MUN"
"stage (App)","try","2001",,"{""last_level"":1}","us","Egypt","XEXDW1"
"stage (App)","fail","3008",,"{""last_level"":19}","de","Germany","7GCCG6"
"stage (App)","fail","5002",,"{""last_level"":2}","fr","France","Z5PLWO"
"stage (App)","clear","3009",,"{""last_level"":20}","ru","Russian Federation","2UB1RP"
"stage (App)","clear","2006",,"{""last_level"":20}","ru","Russian Federation","NXJZ8L"
"stage (App)","fail","2005",,"{""last_level"":15}","de","Germany","OFWM6V"
"stage (App)","fail","2010",,"{""last_level"":12}","cz","Czech Republic","VD8AJJ"
"stage (App)","fail","2015",,"{""last_level"":12}","jp","Japan","C8LZKG"
"stage (App)","clear","2019",,"{""last_level"":20}","us","Colombia","OUKL0T"
"stage (App)","clear","3005",,"{""last_level"":20}","fr","France","8NQ28N"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","1YPFIA"
"stage (App)","clear","2005",,"{""last_level"":20}","kr","South Korea","ZIV5Y3"
"stage (App)","clear","3002",,"{""last_level"":20}","kr","South Korea","RVZ3ZF"
"stage (App)","fail","5001",,"{""last_level"":6}","cn","Taiwan Province Of China","GX9T06"
"stage (App)","clear","3004",,"{""last_level"":20}","kr","South Korea","6XJ2JM"
"stage (App)","clear","2009",,"{""last_level"":20}","jp","Japan","WF1QMY"
"stage (App)","clear","2008",,"{""last_level"":20}","kr","South Korea","WJI68M"
"stage (App)","clear","2007",,"{""last_level"":20}","jp","Japan","A3TYK1"
"stage (App)","clear","2003",,"{""last_level"":20}","pl","Poland","WZNE4Q"
"stage (App)","clear","3005",,"{""last_level"":20}","us","France","4OKFA7"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","Z81KTD"
"stage (App)","clear","2003",,"{""last_level"":20}","cz","Finland","S7UAW4"
"stage (App)","clear","3004",,"{""last_level"":20}","de","Germany","H20TN1"
"stage (App)","clear","2004",,"{""last_level"":20}","tw","Taiwan Province Of China","L0AWIT"
"stage (App)","fail","5001",,"{""last_level"":4}","kr","South Korea","6HI1XP"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","LJNBD6"
"stage (App)","clear","2003",,"{""last_level"":20}","gb","Indonesia","WBANE9"
"stage (App)","clear","2013",,"{""last_level"":20}","us","United States","4HEDN8"
"stage (App)","clear","3008",,"{""last_level"":20}","ru","Russian Federation","LG677R"
"stage (App)","clear","2004",,"{""last_level"":20}","kr","South Korea","I6PGZR"
"stage (App)","fail","5003",,"{""last_level"":1}","kr","South Korea","6N688K"
"stage (App)","clear","3007",,"{""last_level"":20}","kr","South Korea","EX9WYO"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","O0G9PN"
"stage (App)","fail","2014",,"{""last_level"":13}","kr","South Korea","Z6855G"
"stage (App)","clear","3024",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","361SDJ"
"stage (App)","fail","2010",,"{""last_level"":7}","us","Malaysia","X4VJM5"
"stage (App)","clear","2004",,"{""last_level"":20}","kr","South Korea","C7XV43"
"stage (App)","try","2001",,"{""last_level"":1}","iq","Iraq","PVWKKT"
"stage (App)","fail","2014",,"{""last_level"":12}","kr","South Korea","SWPPI0"
"stage (App)","clear","2003",,"{""last_level"":20}","it","Italy","MXC2N0"
"stage (App)","clear","3013",,"{""last_level"":20}","ru","Ukraine","A5CFQK"
"stage (App)","fail","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","GYRZ8L"
"stage (App)","clear","2004",,"{""last_level"":20}","ru","Russian Federation","QKVAUZ"
"stage (App)","clear","2011",,"{""last_level"":20}","ua","Ukraine","1J6NT7"
"stage (App)","fail","2020",,"{""last_level"":7}","kr","South Korea","HFWAHV"
"stage (App)","clear","2013",,"{""last_level"":20}","jp","Japan","7CZ5OI"
"stage (App)","fail","3015",,"{""last_level"":9}","kr","South Korea","WWJ2NT"
"stage (App)","clear","3010",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","C06QDV"
"stage (App)","clear","2006",,"{""last_level"":20}","us","United States","T0BU05"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","KIQYL1"
"stage (App)","fail","2004",,"{""last_level"":14}","fr","Belgium","BC9AEP"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","EWXUWJ"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","DBDNDN"
"stage (App)","clear","3007",,"{""last_level"":20}","us","United States","81OPP2"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","cn","South Korea","NTFMKZ"
"stage (App)","fail","5002",,"{""last_level"":3}","kr","South Korea","VFED5Z"
"stage (App)","try","2001",,"{""last_level"":1}","kr","South Korea","H98USB"
"stage (App)","fail","2013",,"{""last_level"":12}","br","Brazil","1ZDL1U"
"stage (App)","clear","2005",,"{""last_level"":20}","kr","South Korea","NB6V7M"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","CCV7WZ"
"stage (App)","clear","2010",,"{""last_level"":20}","kr","South Korea","9EDHZB"
"stage (App)","fail","2007",,"{""last_level"":18}","kr","South Korea","E4ZP85"
"stage (App)","clear","2002",,"{""last_level"":20}","br","Brazil","C9E2D3"
"stage (App)","clear","2007",,"{""last_level"":20}","us","Turkey","I80ABL"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","TVI6OK"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","KNV9HZ"
"stage (App)","fail","2010",,"{""last_level"":18}","kr","South Korea","9UZDPF"
"stage (App)","clear","3008",,"{""last_level"":20}","kr","United States","DAUX0C"
"stage (App)","fail","2005",,"{""last_level"":14}","kr","South Korea","F6GV4B"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","QCTRQM"
"stage (App)","try","2001",,"{""last_level"":1}","za","South Africa","C3HYPQ"
"stage (App)","fail","5001",,"{""last_level"":8}","tw","Taiwan Province Of China","FH3UQV"
"stage (App)","fail","2009",,"{""last_level"":12}","fr","Algeria","V48LHO"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","gb","Singapore","HBWM56"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","th","Thailand","16O427"
"stage (App)","fail","2005",,"{""last_level"":15}","jp","Japan","QI60JN"
"stage (App)","clear","2006",,"{""last_level"":20}","vn","Viet Nam","XQSGZL"
"stage (App)","clear","3003",,"{""last_level"":20}","gb","Lebanon","FF64D1"
"stage (App)","clear","3003",,"{""last_level"":20}","fr","France","CBMU8N"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","jp","Japan","690I6U"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","TPBGDR"
"stage (App)","fail","5001",,"{""last_level"":10}","es","Italy","XMMGH5"
"stage (App)","fail","3010",,"{""last_level"":7}","kr","South Korea","GJY9OC"
"stage (App)","fail","2004",,"{""last_level"":20}","kr","South Korea","RY0S16"
"stage (App)","fail","2008",,"{""is_repeat_play"":true,""last_level"":13}","fr","France","Z5PLWO"
"stage (App)","clear","2009",,"{""last_level"":20}","us","Viet Nam","SK2UM4"
"stage (App)","clear","2006",,"{""last_level"":20}","vn","Viet Nam","HXRS6L"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","br","Brazil","ZVV1DY"
"stage (App)","clear","3006",,"{""last_level"":20}","kr","South Korea","Y15ZVU"
"stage (App)","fail","2005",,"{""last_level"":12}","kr","South Korea","8IFH7U"
"stage (App)","fail","2015",,"{""last_level"":13}","tw","Taiwan Province Of China","19PKCE"
"stage (App)","fail","2009",,"{""last_level"":11}","kr","South Korea","AAZPPQ"
"stage (App)","fail","2010",,"{""last_level"":13}","th","Thailand","VGBZI2"
"stage (App)","clear","2003",,"{""last_level"":20}","ru","Russian Federation","BK7RWJ"
"stage (App)","fail","2009",,"{""exit_type"":""voluntary_exit"",""last_level"":11}","kr","South Korea","AAZPPQ"
"stage (App)","clear","2012",,"{""last_level"":20}","kr","South Korea","F0O5R4"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","QFJMV5"
"stage (App)","clear","3002",,"{""last_level"":20}","it","Italy","2X0PV5"
"stage (App)","clear","3004",,"{""last_level"":20}","us","Indonesia","IZ7MR5"
"stage (App)","try","2001",,"{""last_level"":1}","hu","Hungary","2IHVVI"
"stage (App)","fail","2009",,"{""last_level"":14}","kr","South Korea","7836JD"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","BJC470"
"stage (App)","clear","3004",,"{""last_level"":20}","jp","Japan","05IS4B"
"stage (App)","clear","2021",,"{""last_level"":20}","kr","South Korea","0P0EGZ"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","PX8OGN"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":1}","il","Spain","56NK73"
"stage (App)","try","2001",,"{""last_level"":1}","it","Italy","S1KZE7"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","Q0NCPM"
"stage (App)","fail","2005",,"{""is_repeat_play"":true,""last_level"":20}","ua","Ukraine","DS6ZEU"
"stage (App)","fail","2005",,"{""exit_type"":""voluntary_exit"",""last_level"":20}","ua","Ukraine","DS6ZEU"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","I6T57I"
"stage (App)","clear","2012",,"{""last_level"":20}","kr","South Korea","FK5XUN"
"stage (App)","fail","5002",,"{""last_level"":2}","kr","South Korea","6N688K"
"stage (App)","clear","3005",,"{""last_level"":20}","ru","Russian Federation","GHQJLF"
"stage (App)","clear","2014",,"{""is_repeat_play"":true,""last_level"":20}","cz","Czech Republic","ZLFPXN"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","us","India","DP16XM"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","81ZZ76"
"stage (App)","clear","2005",,"{""last_level"":20}","us","United States","GP1DR4"
"stage (App)","fail","2005",,"{""last_level"":15}","se","Sweden","BWR120"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","2AVTDH"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","mx","Mexico","QPP8ZC"
"stage (App)","clear","2005",,"{""last_level"":20}","ru","Russian Federation","9UUY53"
"stage (App)","fail","2004",,"{""last_level"":18}","kr","South Korea","YM45Q1"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","ru","Georgia","G0O0F7"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","OFQ5I4"
"stage (App)","try","2001",,"{""last_level"":1}","mx","Mexico","B33QUW"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","92JR37"
"stage (App)","clear","2011",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","SUQL3S"
"stage (App)","clear","2010",,"{""last_level"":20}","us","United States","KTJ8SS"
"stage (App)","fail","2020",,"{""last_level"":7}","kr","South Korea","HFWAHV"
"stage (App)","clear","3002",,"{""last_level"":20}","us","Mongolia","9L40WQ"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","br","Brazil","NNDE1U"
"stage (App)","clear","2009",,"{""last_level"":20}","ru","Russian Federation","AWJ7ZO"
"stage (App)","try","2001",,"{""last_level"":1}","ru","Russian Federation","1U9372"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","I1VOKA"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","SY11YP"
"stage (App)","clear","2003",,"{""last_level"":20}","br","Brazil","82DJO5"
"stage (App)","clear","3010",,"{""last_level"":20}","kr","South Korea","D8KD27"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":1}","il","Spain","56NK73"
"stage (App)","clear","3004",,"{""last_level"":20}","us","Serbia","NSB2CQ"
"stage (App)","fail","2010",,"{""last_level"":7}","nl","Netherlands","N40QZF"
"stage (App)","clear","2003",,"{""last_level"":20}","ch","Switzerland","2894Y8"
"stage (App)","fail","2015",,"{""last_level"":13}","kr","South Korea","T1H9LH"
"stage (App)","clear","2002",,"{""last_level"":20}","gb","Netherlands","3D3U55"
"stage (App)","clear","3009",,"{""is_repeat_play"":true,""last_level"":20}","gb","Singapore","5I99TQ"
"stage (App)","fail","5001",,"{""last_level"":6}","kr","South Korea","QKXDES"
"stage (App)","clear","3003",,"{""last_level"":20}","cn","Malaysia","7ZPYJA"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","GXSZJS"
"stage (App)","clear","3012",,"{""last_level"":20}","us","United States","HAWPP6"
"stage (App)","clear","2002",,"{""last_level"":20}","br","Brazil","I3FNEI"
"stage (App)","fail","2007",,"{""last_level"":11}","br","Brazil","AGVXZJ"
"stage (App)","fail","2007",,"{""exit_type"":""voluntary_exit"",""last_level"":11}","br","Brazil","AGVXZJ"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","BXWJLC"
"stage (App)","clear","3001",,"{""last_level"":20}","tw","Taiwan Province Of China","TXWAKG"
"stage (App)","clear","2014",,"{""last_level"":20}","kr","South Korea","EBD2C1"
"stage (App)","fail","2007",,"{""is_repeat_play"":true,""last_level"":19}","tw","Taiwan Province Of China","2HCJ63"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","hk","Hong Kong","URAOCS"
"stage (App)","try","2001",,"{""last_level"":1}","dz","Algeria","FHDW7F"
"stage (App)","fail","2005",,"{""last_level"":16}","ru","Russian Federation","YA686G"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","46F61K"
"stage (App)","clear","2001",,"{""last_level"":20}","hr","Croatia","2U2XN5"
"stage (App)","clear","2016",,"{""last_level"":20}","us","Indonesia","LI3W2M"
"stage (App)","clear","3006",,"{""last_level"":20}","hk","Macau","KYI3PN"
"stage (App)","clear","3002",,"{""last_level"":20}","kr","South Korea","U4WFCL"
"stage (App)","clear","2001",,"{""last_level"":20}","us","Costa Rica","CA3FBX"
"stage (App)","clear","2009",,"{""last_level"":20}","kr","South Korea","QHSPAN"
"stage (App)","clear","2009",,"{""last_level"":20}","kr","South Korea","SPH0RH"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","2IU35M"
"stage (App)","fail","2004",,"{""last_level"":12}","br","Brazil","XH23VY"
"stage (App)","fail","2004",,"{""exit_type"":""voluntary_exit"",""last_level"":12}","br","Brazil","XH23VY"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":18}","it","Italy","OKDQF1"
"stage (App)","try","2001",,"{""last_level"":1}","kz","Kazakhstan","SKK4WK"
"stage (App)","fail","2005",,"{""last_level"":17}","gb","Saudi Arabia","5TRRBW"
"stage (App)","fail","2002",,"{""last_level"":18}","it","Italy","OKDQF1"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","ie","Ireland","UVJK1V"
"stage (App)","try","2001",,"{""last_level"":1}","it","Italy","3OXZU9"
"stage (App)","fail","2003",,"{""last_level"":3}","tr","Turkey","JEYK70"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":3}","tr","Turkey","JEYK70"
